id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;imagem;pdf
id;estado;cidade;bairro;endereco;preco;avaliacao;desconto;descricao;modalidade;link;financiamento;FGTS;https://venda-imoveis.caixa.gov.br/fotos/Fid21.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/id.pdf
8787700920661;PB;JOAO PESSOA;OITIZEIRO;RUA GENERAL PEDRO GONCALVES DE MEDEIROS, N. 183, Apto 201, BL 16  1 ANDAR;62.038,14;117.000,00;46.98;Apartamento, 0.00 de �rea total, 49.80 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700920661;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770092066121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787700920661.pdf
8444403265119;PB;JOAO PESSOA;MUMBABA;RUA CIDADE DE AREIA, N. 124, LT 17 QD 628;65.749,83;124.000,00;46.98;Casa, 0.00 de �rea total, 56.50 de �rea privativa, 200.00 de �rea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403265119;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440326511921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444403265119.pdf
8787709229643;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 406, 3ANDAR BLB05 SUBCONJB;53.014,39;99.000,00;46.46;Apartamento, 0.00 de �rea total, 46.29 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709229643;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770922964321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787709229643.pdf
8444408714400;PB;JOAO PESSOA;MUCUMAGRO;RUA  EDITE SATIRO DA NOBREGA, N. 115, Apto 202, 1 ANDAR;53.014,39;99.000,00;46.46;Apartamento, 0.00 de �rea total, 42.24 de �rea privativa, 0.00 de �rea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408714400;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440871440021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444408714400.pdf
8787703231735;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 410, BL E;70.193,42;131.000,00;46.42;Apartamento, 0.00 de �rea total, 46.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703231735;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770323173521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787703231735.pdf
8444418515043;PB;JOAO PESSOA;VALENTINA DE FIGUEIREDO;RUA DR VITAL BRASIL, N. 200, Apto 203, 1 ANDAR LT507 QD323;68.585,93;128.000,00;46.42;Apartamento, 0.00 de �rea total, 39.63 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418515043;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441851504321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444418515043.pdf
8444424410126;PB;JOAO PESSOA;VALENTINA DE FIGUEIREDO;RUA MARIA DAS GRACAS GOMES DE ARAUJO, N. 30, Apto 203, 0;68.318,02;127.500,00;46.42;Apartamento, 0.00 de �rea total, 45.03 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424410126;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442441012621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424410126.pdf
8787708288344;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESPINOLA NAVARRO, N. 400, Apto 309, BL B08;67.514,46;126.000,35;46.42;Apartamento, 0.00 de �rea total, 44.30 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708288344;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770828834421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708288344.pdf
8787709527113;PB;JOAO PESSOA;ERNANI SATIRO;RUA ANA ESTPINOLA NAVARRO, N. 400, Apto 103, BL B08;68.585,93;128.000,00;46.42;Apartamento, 0.00 de �rea total, 45.06 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709527113;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770952711321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787709527113.pdf
8444412510546;PB;JOAO PESSOA;INDUSTRIAS;AVENIDA CIDADE DE JERICO, N. 1143, Apto 202, LT 376 QD 644;69.121,76;129.000,00;46.42;Apartamento, 0.00 de �rea total, 43.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412510546;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441251054621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444412510546.pdf
8444421095700;PB;JOAO PESSOA;INDUSTRIAS;AVENIDA CIDADE DE CAJAZEIRAS, N. 1023, Apto 202, 1ANDAR;69.657,58;130.000,00;46.42;Apartamento, 0.00 de �rea total, 51.93 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421095700;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442109570021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444421095700.pdf
8555519371871;PB;JOAO PESSOA;INDUSTRIAS;RUA CHICO XAVIER, N. 292, Apto 201, 0;72.681,80;135.644,00;46.42;Apartamento, 0.00 de �rea total, 63.16 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519371871;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F855551937187121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555519371871.pdf
8444413318517;PB;JOAO PESSOA;MUCUMAGRO;RUA AGENTE FISCAL DJALMA GOMES DA SILVA, N. 128, Apto 301, QD 102 LT 258;69.121,76;129.000,00;46.42;Apartamento, 0.00 de �rea total, 46.20 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413318517;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441331851721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444413318517.pdf
8787712497653;PB;JOAO PESSOA;MUCUMAGRO;RUA ROSA MISTICA, N. 33, Apto 305, BL C;72.872,55;136.000,00;46.42;Apartamento, 0.00 de �rea total, 48.02 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712497653;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878771249765321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787712497653.pdf
8444403630232;PB;JOAO PESSOA;GRAMAME;RUA DORISE SOUZA VIANA, N. 218, Apto 101, 0;73.408,37;137.000,00;46.42;Apartamento, 76.65 de �rea total, 0.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403630232;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440363023221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444403630232.pdf
8444407383914;PB;JOAO PESSOA;GRAMAME;RUA ALMIRO VITO DA SILVA, N. 80, Apto 201, 1 ANDAR;71.265,07;133.000,00;46.42;Apartamento, 0.00 de �rea total, 52.70 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407383914;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440738391421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444407383914.pdf
8444415020418;PB;JOAO PESSOA;GRAMAME;RUA WIVIANE DE MATOS PONTES DE FREITAS, N. 115, Apto 204, LOTE 296 QD 68;72.122,39;134.600,00;46.42;Apartamento, 0.00 de �rea total, 50.20 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415020418;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441502041821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444415020418.pdf
8444424839955;PB;JOAO PESSOA;GRAMAME;RUA FRANCINALDO DELFINO DA SILVA, N. 121, Apto 201, 0;67.514,27;126.000,00;46.42;Apartamento, 0.00 de �rea total, 54.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424839955;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442483995521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444424839955.pdf
8444425215696;PB;JOAO PESSOA;GRAMAME;RUA MANOEL FELISBERTO DA SILVA, N. 321, Apto 104, .;70.193,42;131.000,00;46.42;Apartamento, 0.00 de �rea total, 48.09 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425215696;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442521569621.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425215696.pdf
8444425773400;PB;JOAO PESSOA;GRAMAME;RUA FRANCISCO MEDEIROS E SILVA, N. 54, Apto 404, 3ANDAR;70.555,53;131.675,81;46.42;Apartamento, 0.00 de �rea total, 50.25 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425773400;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442577340021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444425773400.pdf
8555535239613;PB;JOAO PESSOA;GRAMAME;RUA ASSIS FERREIRA DE LIMA, N. 186, Apto 104, 0;72.872,55;136.000,00;46.42;Apartamento, 0.00 de �rea total, 50.20 de �rea privativa, 0.00 de �rea do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535239613;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855553523961321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555535239613.pdf
8787702298119;PB;JOAO PESSOA;GRAMAME;RUA FUNCIONARIO PEDRO ALVES DA SILVA, N. 11, Apto 303, 2 ANDAR;70.729,24;132.000,00;46.42;Apartamento, 0.00 de �rea total, 59.50 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702298119;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770229811921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702298119.pdf
8787702369679;PB;JOAO PESSOA;GRAMAME;RUA INACIO ALBINO NETO, N. 240, Apto 203, 1ANDAR TIPO A BL14;70.514,91;131.600,00;46.42;Apartamento, 0.00 de �rea total, 44.63 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702369679;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770236967921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702369679.pdf
8787702870025;PB;JOAO PESSOA;GRAMAME;RUA INACIO ALBINO NETO, N. 240, Apto 403, BL 15 TIPO B;72.336,72;135.000,00;46.42;Apartamento, 0.00 de �rea total, 45.09 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702870025;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770287002521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702870025.pdf
8444401101933;PB;JOAO PESSOA;PARATIBE;RUA ANTONIO JOSE MOREIRA, N. 119, Apto 406, BL A;68.019,54;126.942,95;46.42;Apartamento, 0.00 de �rea total, 49.52 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401101933;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844440110193321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444401101933.pdf
8787700963859;PB;JOAO PESSOA;PLANALTO BOA ESPERANCA;RUA JORNALISTA ANTONIO BARRETO NETO, N. 58, Apto 301, 2ANDAR BLB;69.657,58;130.000,00;46.42;Apartamento, 0.00 de �rea total, 48.95 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700963859;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770096385921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787700963859.pdf
8444416770941;PB;JOAO PESSOA;MUMBABA;RUA CIDADE DE BOA VENTURA, N. 141, CS 143;69.657,58;130.000,00;46.42;Casa, 0.00 de �rea total, 55.91 de �rea privativa, 100.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416770941;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441677094121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444416770941.pdf
8444418193747;PB;JOAO PESSOA;MUMBABA;RUA CIDADE DE SERRARIA, N. 209, CS 207;73.502,15;137.175,00;46.42;Casa, 0.00 de �rea total, 56.12 de �rea privativa, 100.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418193747;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F844441819374721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444418193747.pdf
8444421583097;PB;JOAO PESSOA;MUMBABA;RUA MOTORISTA OLAVO FAUSTINO DE OLIVEIRA, N. 20, CS 18;72.336,72;135.000,00;46.42;Casa, 0.00 de �rea total, 56.74 de �rea privativa, 104.50 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421583097;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442158309721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444421583097.pdf
8444422372758;PB;JOAO PESSOA;INDUSTRIAS;RUA ESTUDANTE JUNIOR FERREIRA BARBOSA, N. 62, CASA 64;74.146,96;137.000,00;45.88;Casa, 0.00 de �rea total, 56.50 de �rea privativa, 100.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422372758;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442237275821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444422372758.pdf
8444423467213;PB;JOAO PESSOA;CIDADE DOS FUNCIONAR;RUA  CANTOR NELSON GONCALVES, N. 75, Apto 101, .;76.900,56;142.000,00;45.85;Apartamento, 0.00 de �rea total, 42.80 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423467213;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442346721321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444423467213.pdf
8787703993325;PB;JOAO PESSOA;FUNCIONARIOS;RUA LUIZ CARLOS ALVES, N. 22, Apto 102, LT22 QD213;75.817,45;140.000,00;45.85;Apartamento, 0.00 de �rea total, 51.42 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703993325;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878770399332521.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787703993325.pdf
8555518929143;PB;JOAO PESSOA;INDUSTRIAS;RUA CHICO XAVIER, N. 292, Apto 202, 0;75.817,45;140.000,00;45.85;Apartamento, 114.33 de �rea total, 0.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518929143;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F855551892914321.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555518929143.pdf
8787708979169;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 202, 1 ANDAR BL D;76.900,56;142.000,00;45.85;Apartamento, 0.00 de �rea total, 46.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708979169;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770897916921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787708979169.pdf
8787709100292;PB;JOAO PESSOA;MUCUMAGRO;RUA DOMINGOS JOSE DA PAIXAO, N. 1460, Apto 203, 1 ANDAR BL D;76.738,10;141.700,00;45.85;Apartamento, 0.00 de �rea total, 46.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709100292;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770910029221.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787709100292.pdf
8555536779409;PB;JOAO PESSOA;JOAO PAULO II;RUA BENEDITA DAMASIO DA SILVA, N. 140, Apto 303, 2 ANDAR;80.420,66;148.500,00;45.85;Apartamento, 0.00 de �rea total, 45.85 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536779409;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F855553677940921.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8555536779409.pdf
8444419453521;PB;JOAO PESSOA;GRAMAME;RUA ARTUR DOS SANTOS GOMES, N. 59, Apto 104, 0;76.359,00;141.000,00;45.85;Apartamento, 0.00 de �rea total, 52.00 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419453521;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844441945352121.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444419453521.pdf
8444426241038;PB;JOAO PESSOA;GRAMAME;RUA FRANCISCO MEDEIROS E SILVA, N. 53, Apto 101, 0;79.608,33;147.000,00;45.85;Apartamento, 0.00 de �rea total, 49.03 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426241038;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F844442624103821.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8444426241038.pdf
8787700435984;PB;JOAO PESSOA;GRAMAME;RUA RITA PINHEIRO VILAR, N. 250, Apto 401, PAVIMENTO 03;82.309,40;151.987,64;45.85;Apartamento, 0.00 de �rea total, 50.11 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700435984;Não;Não;https://venda-imoveis.caixa.gov.br/fotos/F878770043598421.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787700435984.pdf
8787701407437;PB;JOAO PESSOA;GRAMAME;RUA  CARLOS ALBERTO DA SILVA, N. 63, Apto 304, .;75.817,45;140.000,00;45.85;Apartamento, 0.00 de �rea total, 46.40 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701407437;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770140743721.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787701407437.pdf
8787702644580;PB;JOAO PESSOA;GRAMAME;RUA INACIO ALBINO NETO, N. 240, Apto 207, 1 ANDAR TIPO A BL14;81.232,99;150.000,00;45.85;Apartamento, 0.00 de �rea total, 44.63 de �rea privativa, 0.00 de �rea do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702644580;Não;Sim;https://venda-imoveis.caixa.gov.br/fotos/F878770264458021.jpg;https://venda-imoveis.caixa.gov.br/editais/matricula/PB/8787702644580.pdf
